Timestep,Alpha,Omega,Theta
57.1,-0.00010725579,-0.00011321315,0.39313541
57.2,-0.00010304704,-0.00012351786,0.39312306
57.3,-9.8769683e-05,-0.00013339483,0.39310972
57.4,-9.4431816e-05,-0.00014283801,0.39309544
57.5,-9.0041443e-05,-0.00015184215,0.39308025
57.6,-8.5606479e-05,-0.0001604028,0.39306421
57.7,-8.1134738e-05,-0.00016851627,0.39304736
57.8,-7.6633926e-05,-0.00017617967,0.39302974
57.9,-7.2111624e-05,-0.00018339083,0.3930114
58,-6.7575288e-05,-0.00019014836,0.39299239
58.1,-6.3032233e-05,-0.00019645158,0.39297274
58.2,-5.8489627e-05,-0.00020230054,0.39295251
58.3,-5.3954486e-05,-0.00020769599,0.39293174
58.4,-4.9433661e-05,-0.00021263936,0.39291048
58.5,-4.4933835e-05,-0.00021713274,0.39288877
58.6,-4.0461515e-05,-0.00022117889,0.39286665
58.7,-3.6023027e-05,-0.0002247812,0.39284417
58.8,-3.1624506e-05,-0.00022794365,0.39282138
58.9,-2.7271895e-05,-0.00023067084,0.39279831
59,-2.2970941e-05,-0.00023296793,0.39277501
59.1,-1.8727182e-05,-0.00023484065,0.39275153
59.2,-1.4545955e-05,-0.00023629524,0.3927279
59.3,-1.043238e-05,-0.00023733848,0.39270416
59.4,-6.3913672e-06,-0.00023797762,0.39268037
59.5,-2.4276059e-06,-0.00023822038,0.39265654
59.6,1.4544333e-06,-0.00023807494,0.39263274
59.7,5.2505024e-06,-0.00023754989,0.39260898
59.8,8.9565775e-06,-0.00023665423,0.39258532
59.9,1.256886e-05,-0.00023539734,0.39256178
60,1.6083779e-05,-0.00023378896,0.3925384
60.1,1.949799e-05,-0.00023183916,0.39251521
60.2,2.2808375e-05,-0.00022955833,0.39249226
60.3,2.6012046e-05,-0.00022695712,0.39246956
60.4,2.9106339e-05,-0.00022404649,0.39244716
60.5,3.208882e-05,-0.00022083761,0.39242507
60.6,3.4957276e-05,-0.00021734188,0.39240334
60.7,3.7709722e-05,-0.00021357091,0.39238198
60.8,4.0344391e-05,-0.00020953647,0.39236103
60.9,4.2859739e-05,-0.00020525049,0.3923405
61,4.525444e-05,-0.00020072505,0.39232043
61.1,4.752738e-05,-0.00019597231,0.39230083
61.2,4.9677659e-05,-0.00019100455,0.39228173
61.3,5.1704587e-05,-0.00018583409,0.39226315
61.4,5.3607678e-05,-0.00018047332,0.3922451
61.5,5.5386649e-05,-0.00017493465,0.39222761
61.6,5.7041414e-05,-0.00016923051,0.39221069
61.7,5.8572082e-05,-0.00016337331,0.39219435
61.8,5.9978951e-05,-0.00015737541,0.39217861
61.9,6.1262503e-05,-0.00015124916,0.39216349
62,6.2423403e-05,-0.00014500682,0.39214899
62.1,6.3462488e-05,-0.00013866057,0.39213512
62.2,6.4380769e-05,-0.00013222249,0.3921219
62.3,6.517942e-05,-0.00012570455,0.39210933
62.4,6.5859774e-05,-0.00011911857,0.39209742
62.5,6.6423321e-05,-0.00011247624,0.39208617
62.6,6.6871697e-05,-0.00010578907,0.39207559
62.7,6.7206683e-05,-9.9068404e-05,0.39206568
62.8,6.7430196e-05,-9.2325385e-05,0.39205645
62.9,6.7544284e-05,-8.5570956e-05,0.39204789
63,6.755112e-05,-7.8815844e-05,0.39204001
63.1,6.7452999e-05,-7.2070544e-05,0.3920328
63.2,6.7252326e-05,-6.5345312e-05,0.39202627
63.3,6.6951613e-05,-5.865015e-05,0.3920204
63.4,6.6553475e-05,-5.1994803e-05,0.3920152
63.5,6.6060619e-05,-4.5388741e-05,0.39201067
63.6,6.5475843e-05,-3.8841157e-05,0.39200678
63.7,6.4802024e-05,-3.2360954e-05,0.39200355
63.8,6.4042118e-05,-2.5956743e-05,0.39200095
63.9,6.3199149e-05,-1.9636828e-05,0.39199899
64,6.2276204e-05,-1.3409207e-05,0.39199765
64.1,6.1276429e-05,-7.2815644e-06,0.39199692
64.2,6.020302e-05,-1.2612624e-06,0.39199679
64.3,5.9059218e-05,4.6446594e-06,0.39199726
64.4,5.7848306e-05,1.042949e-05,0.3919983
64.5,5.6573597e-05,1.608685e-05,0.39199991
64.6,5.5238432e-05,2.1610693e-05,0.39200207
64.7,5.3846177e-05,2.6995311e-05,0.39200477
64.8,5.2400209e-05,3.2235332e-05,0.39200799
64.9,5.090392e-05,3.7325724e-05,0.39201172
65,4.9360704e-05,4.2261794e-05,0.39201595
65.1,4.7773956e-05,4.7039189e-05,0.39202065
65.2,4.6147066e-05,5.1653896e-05,0.39202582
65.3,4.4483412e-05,5.6102237e-05,0.39203143
65.4,4.2786357e-05,6.0380873e-05,0.39203747
65.5,4.1059244e-05,6.4486797e-05,0.39204392
65.6,3.9305389e-05,6.8417336e-05,0.39205076
65.7,3.752808e-05,7.2170144e-05,0.39205798
65.8,3.573057e-05,7.5743201e-05,0.39206555
65.9,3.3916073e-05,7.9134809e-05,0.39207346
66,3.2087761e-05,8.2343585e-05,0.3920817
66.1,3.0248758e-05,8.5368461e-05,0.39209023
66.2,2.8402139e-05,8.8208674e-05,0.39209905
66.3,2.6550923e-05,9.0863767e-05,0.39210814
66.4,2.4698074e-05,9.3333574e-05,0.39211747
66.5,2.2846493e-05,9.5618223e-05,0.39212704
66.6,2.0999016e-05,9.7718125e-05,0.39213681
66.7,1.9158413e-05,9.9633966e-05,0.39214677
66.8,1.7327385e-05,0.0001013667,0.39215691
66.9,1.5508557e-05,0.00010291756,0.3921672
67,1.3704482e-05,0.00010428801,0.39217763
67.1,1.1917633e-05,0.00010547977,0.39218818
67.2,1.0150405e-05,0.00010649481,0.39219883
67.3,8.4051101e-06,0.00010733532,0.39220956
67.4,6.6839777e-06,0.00010800372,0.39222036
67.5,4.9891514e-06,0.00010850264,0.39223121
67.6,3.3226881e-06,0.00010883491,0.39224209
67.7,1.6865569e-06,0.00010900356,0.39225299
67.8,8.2637554e-08,0.00010901182,0.3922639
67.9,-1.4872802e-06,0.0001088631,0.39227478
68,-3.0214978e-06,0.00010856095,0.39228564
68.1,-4.5184083e-06,0.00010810911,0.39229645
68.2,-5.9764969e-06,0.00010751146,0.3923072
68.3,-7.3943414e-06,0.00010677202,0.39231788
68.4,-8.7706123e-06,0.00010589496,0.39232847
68.5,-1.0104073e-05,0.00010488455,0.39233896
68.6,-1.139358e-05,0.0001037452,0.39234933
68.7,-1.2638081e-05,0.00010248139,0.39235958
68.8,-1.3836618e-05,0.00010109773,0.39236969
68.9,-1.4988324e-05,9.9598893e-05,0.39237965
69,-1.609242e-05,9.7989651e-05,0.39238945
69.1,-1.7148223e-05,9.6274829e-05,0.39239907
69.2,-1.8155134e-05,9.4459316e-05,0.39240852
69.3,-1.9112646e-05,9.2548051e-05,0.39241777
69.4,-2.0020338e-05,9.0546017e-05,0.39242683
69.5,-2.0877874e-05,8.845823e-05,0.39243568
69.6,-2.1685005e-05,8.6289729e-05,0.3924443
69.7,-2.2441563e-05,8.4045573e-05,0.39245271
69.8,-2.3147465e-05,8.1730827e-05,0.39246088
69.9,-2.3802704e-05,7.9350556e-05,0.39246882
70,-2.4407355e-05,7.6909821e-05,0.39247651
70.1,-2.4961568e-05,7.4413664e-05,0.39248395
70.2,-2.5465568e-05,7.1867107e-05,0.39249114
70.3,-2.5919652e-05,6.9275142e-05,0.39249806
70.4,-2.632419e-05,6.6642723e-05,0.39250473
70.5,-2.6679618e-05,6.3974761e-05,0.39251113
70.6,-2.6986442e-05,6.1276117e-05,0.39251725
70.7,-2.7245228e-05,5.8551594e-05,0.39252311
70.8,-2.7456607e-05,5.5805933e-05,0.39252869
70.9,-2.762127e-05,5.3043806e-05,0.39253399
71,-2.7739964e-05,5.026981e-05,0.39253902
71.1,-2.7813492e-05,4.7488461e-05,0.39254377
71.2,-2.7842708e-05,4.470419e-05,0.39254824
71.3,-2.7828519e-05,4.1921338e-05,0.39255243
71.4,-2.7771878e-05,3.914415e-05,0.39255635
71.5,-2.7673782e-05,3.6376772e-05,0.39255998
71.6,-2.7535272e-05,3.3623245e-05,0.39256335
71.7,-2.7357431e-05,3.0887502e-05,0.39256643
71.8,-2.7141376e-05,2.8173364e-05,0.39256925
71.9,-2.6888261e-05,2.5484538e-05,0.3925718
72,-2.6599273e-05,2.2824611e-05,0.39257408
72.1,-2.6275628e-05,2.0197048e-05,0.3925761
72.2,-2.591857e-05,1.7605191e-05,0.39257786
72.3,-2.5529368e-05,1.5052254e-05,0.39257937
72.4,-2.5109313e-05,1.2541323e-05,0.39258062
72.5,-2.4659716e-05,1.0075351e-05,0.39258163
72.6,-2.4181906e-05,7.6571606e-06,0.3925824
72.7,-2.3677227e-05,5.2894379e-06,0.39258292
72.8,-2.3147036e-05,2.9747343e-06,0.39258322
72.9,-2.2592699e-05,7.1546434e-07,0.39258329
73,-2.2015592e-05,-1.4860949e-06,0.39258314
73.1,-2.1417096e-05,-3.6278045e-06,0.39258278
73.2,-2.0798593e-05,-5.7076638e-06,0.39258221
73.3,-2.016147e-05,-7.7238108e-06,0.39258144
73.4,-1.9507111e-05,-9.6745219e-06,0.39258047
73.5,-1.8836898e-05,-1.1558212e-05,0.39257932
73.6,-1.8152205e-05,-1.3373432e-05,0.39257798
73.7,-1.7454404e-05,-1.5118873e-05,0.39257647
73.8,-1.6744852e-05,-1.6793358e-05,0.39257479
73.9,-1.60249e-05,-1.8395848e-05,0.39257295
74,-1.5295883e-05,-1.9925436e-05,0.39257095
74.1,-1.4559123e-05,-2.1381348e-05,0.39256882
74.2,-1.3815924e-05,-2.2762941e-05,0.39256654
74.3,-1.3067573e-05,-2.4069698e-05,0.39256413
74.4,-1.2315339e-05,-2.5301232e-05,0.3925616
74.5,-1.1560465e-05,-2.6457279e-05,0.39255896
74.6,-1.0804177e-05,-2.7537696e-05,0.3925562
74.7,-1.0047674e-05,-2.8542464e-05,0.39255335
74.8,-9.292128e-06,-2.9471676e-05,0.3925504
74.9,-8.5386878e-06,-3.0325545e-05,0.39254737
75,-7.7884724e-06,-3.1104392e-05,0.39254426
75.1,-7.042572e-06,-3.180865e-05,0.39254108
75.2,-6.3020468e-06,-3.2438854e-05,0.39253783
75.3,-5.567926e-06,-3.2995647e-05,0.39253454
75.4,-4.8412067e-06,-3.3479768e-05,0.39253119
75.5,-4.1228532e-06,-3.3892053e-05,0.3925278
75.6,-3.4137963e-06,-3.4233433e-05,0.39252437
75.7,-2.7149321e-06,-3.4504926e-05,0.39252092
75.8,-2.027122e-06,-3.4707638e-05,0.39251745
75.9,-1.3511917e-06,-3.4842757e-05,0.39251397
76,-6.8793076e-07,-3.491155e-05,0.39251048
76.1,-3.8092346e-08,-3.4915359e-05,0.39250699
76.2,5.9760743e-07,-3.4855599e-05,0.3925035
76.3,1.2184897e-06,-3.473375e-05,0.39250003
76.4,1.8239129e-06,-3.4551358e-05,0.39249657
76.5,2.4132735e-06,-3.4310031e-05,0.39249314
76.6,2.9860053e-06,-3.4011431e-05,0.39248974
76.7,3.5415805e-06,-3.3657272e-05,0.39248637
76.8,4.0795087e-06,-3.3249322e-05,0.39248305
76.9,4.5993375e-06,-3.2789388e-05,0.39247977
77,5.1006522e-06,-3.2279323e-05,0.39247654
77.1,5.5830758e-06,-3.1721015e-05,0.39247337
77.2,6.0462682e-06,-3.1116388e-05,0.39247026
77.3,6.4899268e-06,-3.0467396e-05,0.39246721
77.4,6.9137853e-06,-2.9776017e-05,0.39246423
77.5,7.3176141e-06,-2.9044256e-05,0.39246133
77.6,7.7012192e-06,-2.8274134e-05,0.3924585
77.7,8.0644422e-06,-2.7467689e-05,0.39245576
77.8,8.4071595e-06,-2.6626974e-05,0.39245309
77.9,8.7292821e-06,-2.5754045e-05,0.39245052
78,9.0307545e-06,-2.485097e-05,0.39244803
78.1,9.3115545e-06,-2.3919814e-05,0.39244564
78.2,9.5716922e-06,-2.2962645e-05,0.39244334
78.3,9.8112095e-06,-2.1981524e-05,0.39244115
78.4,1.0030179e-05,-2.0978506e-05,0.39243905
78.5,1.0228705e-05,-1.9955636e-05,0.39243705
78.6,1.0406918e-05,-1.8914944e-05,0.39243516
78.7,1.0564981e-05,-1.7858446e-05,0.39243338
78.8,1.0703082e-05,-1.6788138e-05,0.3924317
78.9,1.0821437e-05,-1.5705994e-05,0.39243013
79,1.0920286e-05,-1.4613965e-05,0.39242866
79.1,1.0999897e-05,-1.3513976e-05,0.39242731
79.2,1.106056e-05,-1.240792e-05,0.39242607
79.3,1.1102589e-05,-1.1297661e-05,0.39242494
79.4,1.1126319e-05,-1.0185029e-05,0.39242392
79.5,1.1132107e-05,-9.0718181e-06,0.39242302
79.6,1.112033e-05,-7.9597851e-06,0.39242222
79.7,1.1091384e-05,-6.8506467e-06,0.39242154
79.8,1.1045682e-05,-5.7460785e-06,0.39242096
79.9,1.0983656e-05,-4.6477129e-06,0.3924205
80,1.0905753e-05,-3.5571376e-06,0.39242014
80.1,1.0812434e-05,-2.4758942e-06,0.39241989
80.2,1.0704176e-05,-1.4054767e-06,0.39241975
80.3,1.0581466e-05,-3.4733001e-07,0.39241972
80.4,1.0444807e-05,6.971507e-07,0.39241979
80.5,1.0294709e-05,1.7266216e-06,0.39241996
80.6,1.0131693e-05,2.7397908e-06,0.39242023
80.7,9.9562892e-06,3.7354198e-06,0.39242061
80.8,9.7690357e-06,4.7123233e-06,0.39242108
80.9,9.5704769e-06,5.669371e-06,0.39242165
81,9.3611631e-06,6.6054873e-06,0.39242231
81.1,9.1416494e-06,7.5196523e-06,0.39242306
81.2,8.912495e-06,8.4109018e-06,0.3924239
81.3,8.6742616e-06,9.2783279e-06,0.39242483
81.4,8.4275133e-06,1.0121079e-05,0.39242584
81.5,8.1728149e-06,1.0938361e-05,0.39242693
81.6,7.9107316e-06,1.1729434e-05,0.39242811
81.7,7.6418277e-06,1.2493617e-05,0.39242936
81.8,7.3666662e-06,1.3230283e-05,0.39243068
81.9,7.0858074e-06,1.3938864e-05,0.39243207
82,6.7998085e-06,1.4618845e-05,0.39243353
82.1,6.5092227e-06,1.5269767e-05,0.39243506
82.2,6.2145985e-06,1.5891227e-05,0.39243665
82.3,5.9164787e-06,1.6482875e-05,0.3924383
82.4,5.6153999e-06,1.7044415e-05,0.39244
82.5,5.3118918e-06,1.7575604e-05,0.39244176
82.6,5.0064765e-06,1.8076252e-05,0.39244357
82.7,4.6996678e-06,1.8546218e-05,0.39244542
82.8,4.3919705e-06,1.8985416e-05,0.39244732
82.9,4.0838802e-06,1.9393804e-05,0.39244926
83,3.7758823e-06,1.9771392e-05,0.39245124
83.1,3.4684516e-06,2.0118237e-05,0.39245325
83.2,3.1620519e-06,2.0434442e-05,0.39245529
83.3,2.8571355e-06,2.0720156e-05,0.39245737
83.4,2.5541425e-06,2.097557e-05,0.39245946
83.5,2.2535009e-06,2.120092e-05,0.39246158
83.6,1.9556255e-06,2.1396483e-05,0.39246372
83.7,1.6609182e-06,2.1562574e-05,0.39246588
83.8,1.3697672e-06,2.1699551e-05,0.39246805
83.9,1.0825469e-06,2.1807806e-05,0.39247023
84,7.9961776e-07,2.1887768e-05,0.39247242
84.1,5.2132559e-07,2.19399e-05,0.39247461
84.2,2.4800175e-07,2.19647e-05,0.39247681
84.3,-2.0037212e-08,2.1962697e-05,0.39247901
84.4,-2.8248973e-07,2.1934448e-05,0.3924812
84.5,-5.3906934e-07,2.1880541e-05,0.39248339
84.6,-7.8950483e-07,2.180159e-05,0.39248557
84.7,-1.0335403e-06,2.1698236e-05,0.39248774
84.8,-1.2709353e-06,2.1571143e-05,0.39248989
84.9,-1.5014646e-06,2.1420996e-05,0.39249204
85,-1.7249188e-06,2.1248504e-05,0.39249416
85.1,-1.9411036e-06,2.1054394e-05,0.39249627
85.2,-2.1498402e-06,2.083941e-05,0.39249835
85.3,-2.3509653e-06,2.0604313e-05,0.39250041
85.4,-2.5443307e-06,2.034988e-05,0.39250245
85.5,-2.7298035e-06,2.00769e-05,0.39250445
85.6,-2.9072658e-06,1.9786173e-05,0.39250643
85.7,-3.0766147e-06,1.9478512e-05,0.39250838
85.8,-3.2377619e-06,1.9154736e-05,0.3925103
85.9,-3.3906338e-06,1.8815672e-05,0.39251218
86,-3.5351711e-06,1.8462155e-05,0.39251402
86.1,-3.6713289e-06,1.8095022e-05,0.39251583
86.2,-3.7990759e-06,1.7715115e-05,0.3925176
86.3,-3.9183946e-06,1.7323275e-05,0.39251934
86.4,-4.029281e-06,1.6920347e-05,0.39252103
86.5,-4.1317442e-06,1.6507173e-05,0.39252268
86.6,-4.225806e-06,1.6084592e-05,0.39252429
86.7,-4.3115009e-06,1.5653442e-05,0.39252585
86.8,-4.3888755e-06,1.5214555e-05,0.39252737
86.9,-4.4579882e-06,1.4768756e-05,0.39252885
87,-4.5189091e-06,1.4316865e-05,0.39253028
87.1,-4.5717194e-06,1.3859693e-05,0.39253167
87.2,-4.616511e-06,1.3398042e-05,0.39253301
87.3,-4.6533863e-06,1.2932703e-05,0.3925343
87.4,-4.6824578e-06,1.2464457e-05,0.39253555
87.5,-4.7038477e-06,1.1994073e-05,0.39253675
87.6,-4.7176871e-06,1.1522304e-05,0.3925379
87.7,-4.7241165e-06,1.1049892e-05,0.39253901
87.8,-4.7232844e-06,1.0577564e-05,0.39254006
87.9,-4.7153476e-06,1.0106029e-05,0.39254107
88,-4.7004704e-06,9.635982e-06,0.39254204
88.1,-4.6788243e-06,9.1680995e-06,0.39254295
88.2,-4.6505877e-06,8.7030408e-06,0.39254382
88.3,-4.6159452e-06,8.2414462e-06,0.39254465
88.4,-4.5750876e-06,7.7839375e-06,0.39254543
88.5,-4.5282109e-06,7.3311164e-06,0.39254616
88.6,-4.4755164e-06,6.8835647e-06,0.39254685
88.7,-4.41721e-06,6.4418437e-06,0.39254749
88.8,-4.353502e-06,6.0064936e-06,0.39254809
88.9,-4.2846063e-06,5.5780329e-06,0.39254865
89,-4.2107404e-06,5.1569589e-06,0.39254917
89.1,-4.1321248e-06,4.7437464e-06,0.39254964
89.2,-4.0489827e-06,4.3388481e-06,0.39255007
89.3,-3.9615392e-06,3.9426942e-06,0.39255047
89.4,-3.8700215e-06,3.5556921e-06,0.39255082
89.5,-3.7746582e-06,3.1782262e-06,0.39255114
89.6,-3.6756788e-06,2.8106584e-06,0.39255142
89.7,-3.5733136e-06,2.453327e-06,0.39255167
89.8,-3.4677932e-06,2.1065477e-06,0.39255188
89.9,-3.359348e-06,1.7706129e-06,0.39255206
90,-3.248208e-06,1.4457921e-06,0.3925522
90.1,-3.1346026e-06,1.1323318e-06,0.39255231
90.2,-3.01876e-06,8.3045583e-07,0.3925524
90.3,-2.9009068e-06,5.4036515e-07,0.39255245
90.4,-2.781268e-06,2.6223835e-07,0.39255248
90.5,-2.6600666e-06,-3.768312e-09,0.39255248
90.6,-2.5375231e-06,-2.5752062e-07,0.39255245
90.7,-2.4138554e-06,-4.9890616e-07,0.3925524
90.8,-2.2892784e-06,-7.2783399e-07,0.39255233
90.9,-2.1640038e-06,-9.4423438e-07,0.39255223
91,-2.03824e-06,-1.1480584e-06,0.39255212
91.1,-1.9121916e-06,-1.3392775e-06,0.39255199
91.2,-1.786059e-06,-1.5178834e-06,0.39255183
91.3,-1.6600387e-06,-1.6838873e-06,0.39255167
91.4,-1.5343229e-06,-1.8373196e-06,0.39255148
91.5,-1.4090989e-06,-1.9782295e-06,0.39255128
91.6,-1.2845494e-06,-2.1066844e-06,0.39255107
91.7,-1.1608521e-06,-2.2227696e-06,0.39255085
91.8,-1.0381796e-06,-2.3265876e-06,0.39255062
91.9,-9.1669916e-07,-2.4182575e-06,0.39255038
92,-7.9657264e-07,-2.4979148e-06,0.39255013
92.1,-6.7795631e-07,-2.5657104e-06,0.39254987
92.2,-5.6100077e-07,-2.6218105e-06,0.39254961
92.3,-4.4585081e-07,-2.6663956e-06,0.39254934
92.4,-3.3264533e-07,-2.6996601e-06,0.39254907
92.5,-2.2151722e-07,-2.7218118e-06,0.3925488
92.6,-1.1259333e-07,-2.7330712e-06,0.39254853
92.7,-5.9943717e-09,-2.7336706e-06,0.39254825
92.8,9.8165141e-08,-2.7238541e-06,0.39254798
92.9,1.9977691e-07,-2.7038764e-06,0.39254771
93,2.9873891e-07,-2.6740025e-06,0.39254744
93.1,3.949554e-07,-2.634507e-06,0.39254718
93.2,4.8833693e-07,-2.5856733e-06,0.39254692
93.3,5.7880037e-07,-2.5277932e-06,0.39254667
93.4,6.6626888e-07,-2.4611663e-06,0.39254642
93.5,7.5067189e-07,-2.3860992e-06,0.39254618
93.6,8.319451e-07,-2.3029046e-06,0.39254595
93.7,9.1003042e-07,-2.2119016e-06,0.39254573
93.8,9.8487594e-07,-2.113414e-06,0.39254552
93.9,1.0564359e-06,-2.0077704e-06,0.39254532
94,1.1246705e-06,-1.8953034e-06,0.39254513
94.1,1.1895461e-06,-1.7763488e-06,0.39254495
94.2,1.2510348e-06,-1.6512453e-06,0.39254479
94.3,1.3091147e-06,-1.5203338e-06,0.39254464
94.4,1.3637695e-06,-1.3839569e-06,0.3925445
94.5,1.4149887e-06,-1.242458e-06,0.39254437
94.6,1.4627671e-06,-1.0961813e-06,0.39254426
94.7,1.5071052e-06,-9.4547076e-07,0.39254417
94.8,1.5480087e-06,-7.9066989e-07,0.39254409
94.9,1.5854884e-06,-6.3212105e-07,0.39254403
95,1.6195602e-06,-4.7016503e-07,0.39254398
95.1,1.6502451e-06,-3.0514052e-07,0.39254395
95.2,1.6775686e-06,-1.3738366e-07,0.39254393
95.3,1.7015612e-06,3.2772459e-08,0.39254394
95.4,1.7222575e-06,2.0499821e-07,0.39254396
95.5,1.7396967e-06,3.7896788e-07,0.392544
95.6,1.7539222e-06,5.5436009e-07,0.39254405
95.7,1.7649813e-06,7.3085822e-07,0.39254412
95.8,1.7729253e-06,9.0815076e-07,0.39254422
95.9,1.7778093e-06,1.0859317e-06,0.39254432
96,1.7796916e-06,1.2639008e-06,0.39254445
96.1,1.7786342e-06,1.4417643e-06,0.39254459
96.2,1.7747023e-06,1.6192345e-06,0.39254476
96.3,1.7679641e-06,1.7960309e-06,0.39254494
96.4,1.7584905e-06,1.97188e-06,0.39254513
96.5,1.7463553e-06,2.1465155e-06,0.39254535
96.6,1.7316348e-06,2.319679e-06,0.39254558
96.7,1.7144077e-06,2.4911197e-06,0.39254583
96.8,1.6947547e-06,2.6605952e-06,0.3925461
96.9,1.6727588e-06,2.8278711e-06,0.39254638
97,1.6485046e-06,2.9927215e-06,0.39254668
97.1,1.6220785e-06,3.1549294e-06,0.39254699
97.2,1.5935683e-06,3.3142862e-06,0.39254732
97.3,1.5630633e-06,3.4705926e-06,0.39254767
97.4,1.5306538e-06,3.6236579e-06,0.39254803
97.5,1.4964312e-06,3.7733011e-06,0.39254841
97.6,1.4604877e-06,3.9193498e-06,0.3925488
97.7,1.4229163e-06,4.0616415e-06,0.39254921
97.8,1.3838102e-06,4.2000225e-06,0.39254963
97.9,1.3432634e-06,4.3343488e-06,0.39255006
98,1.3013698e-06,4.4644858e-06,0.39255051
98.1,1.2582235e-06,4.5903082e-06,0.39255097
98.2,1.2139184e-06,4.7117e-06,0.39255144
98.3,1.1685483e-06,4.8285548e-06,0.39255192
98.4,1.1222066e-06,4.9407755e-06,0.39255242
98.5,1.0749863e-06,5.0482741e-06,0.39255292
98.6,1.0269794e-06,5.1509721e-06,0.39255344
98.7,9.7827757e-07,5.2487998e-06,0.39255396
98.8,9.2897134e-07,5.3416969e-06,0.3925545
98.9,8.7915029e-07,5.429612e-06,0.39255504
99,8.2890288e-07,5.5125023e-06,0.39255559
99.1,7.7831632e-07,5.5903339e-06,0.39255615
99.2,7.2747647e-07,5.6630815e-06,0.39255671
99.3,6.7646775e-07,5.7307283e-06,0.39255729
99.4,6.2537302e-07,5.7932656e-06,0.39255787
99.5,5.7427348e-07,5.850693e-06,0.39255845
99.6,5.2324861e-07,5.9030178e-06,0.39255904
99.7,4.7237607e-07,5.9502554e-06,0.39255964
99.8,4.217316e-07,5.9924286e-06,0.39256024
99.9,3.7138898e-07,6.0295675e-06,0.39256084
100,3.2141992e-07,6.0617095e-06,0.39256145
100.1,2.7189401e-07,6.0888989e-06,0.39256205
100.2,2.2287869e-07,6.1111868e-06,0.39256267
100.3,1.7443912e-07,6.1286307e-06,0.39256328
100.4,1.2663821e-07,6.1412945e-06,0.39256389
100.5,7.9536498e-08,6.1492481e-06,0.39256451
100.6,3.3192158e-08,6.1525673e-06,0.39256512
100.7,-1.2339061e-08,6.1513334e-06,0.39256574
100.8,-5.7003867e-08,6.1456331e-06,0.39256635
100.9,-1.0075145e-07,6.1355579e-06,0.39256697
101,-1.4353351e-07,6.1212046e-06,0.39256758
101.1,-1.8530429e-07,6.1026741e-06,0.39256819
101.2,-2.2602055e-07,6.0800721e-06,0.3925688
101.3,-2.6564165e-07,6.0535079e-06,0.3925694
101.4,-3.0412949e-07,6.023095e-06,0.39257
101.5,-3.4144854e-07,5.9889501e-06,0.3925706
101.6,-3.7756586e-07,5.9511935e-06,0.3925712
101.7,-4.1245107e-07,5.9099484e-06,0.39257179
101.8,-4.4607632e-07,5.8653408e-06,0.39257238
101.9,-4.7841636e-07,5.8174991e-06,0.39257296
102,-5.0944843e-07,5.7665543e-06,0.39257353
102.1,-5.3915228e-07,5.7126391e-06,0.39257411
102.2,-5.6751019e-07,5.6558881e-06,0.39257467
102.3,-5.9450686e-07,5.5964374e-06,0.39257523
102.4,-6.2012945e-07,5.5344244e-06,0.39257578
102.5,-6.443675e-07,5.4699877e-06,0.39257633
102.6,-6.6721295e-07,5.4032664e-06,0.39257687
102.7,-6.8866002e-07,5.3344004e-06,0.39257741
102.8,-7.0870526e-07,5.2635299e-06,0.39257793
102.9,-7.2734745e-07,5.1907951e-06,0.39257845
103,-7.4458756e-07,5.1163363e-06,0.39257896
103.1,-7.604287e-07,5.0402935e-06,0.39257947
103.2,-7.7487611e-07,4.9628059e-06,0.39257996
103.3,-7.8793703e-07,4.8840122e-06,0.39258045
103.4,-7.9962074e-07,4.8040501e-06,0.39258093
103.5,-8.099384e-07,4.7230563e-06,0.3925814
103.6,-8.1890308e-07,4.6411659e-06,0.39258187
103.7,-8.2652964e-07,4.558513e-06,0.39258232
103.8,-8.3283472e-07,4.4752295e-06,0.39258277
103.9,-8.3783661e-07,4.3914458e-06,0.39258321
104,-8.4155525e-07,4.3072903e-06,0.39258364
104.1,-8.4401213e-07,4.2228891e-06,0.39258406
104.2,-8.4523023e-07,4.1383661e-06,0.39258448
104.3,-8.4523395e-07,4.0538427e-06,0.39258488
104.4,-8.4404905e-07,3.9694378e-06,0.39258528
104.5,-8.4170258e-07,3.8852675e-06,0.39258567
104.6,-8.3822279e-07,3.8014453e-06,0.39258605
104.7,-8.3363909e-07,3.7180813e-06,0.39258642
104.8,-8.2798197e-07,3.6352831e-06,0.39258678
104.9,-8.2128292e-07,3.5531549e-06,0.39258714
105,-8.1357436e-07,3.4717974e-06,0.39258749
105.1,-8.0488959e-07,3.3913085e-06,0.39258783
105.2,-7.9526269e-07,3.3117822e-06,0.39258816
105.3,-7.8472848e-07,3.2333093e-06,0.39258848
105.4,-7.7332242e-07,3.1559771e-06,0.3925888
105.5,-7.6108058e-07,3.079869e-06,0.3925891
105.6,-7.4803954e-07,3.0050651e-06,0.3925894
105.7,-7.3423631e-07,2.9316415e-06,0.3925897
105.8,-7.1970831e-07,2.8596706e-06,0.39258998
105.9,-7.0449329e-07,2.7892213e-06,0.39259026
106,-6.8862921e-07,2.7203584e-06,0.39259053
106.1,-6.7215425e-07,2.6531429e-06,0.3925908
106.2,-6.5510671e-07,2.5876323e-06,0.39259106
106.3,-6.3752496e-07,2.5238798e-06,0.39259131
106.4,-6.1944737e-07,2.461935e-06,0.39259156
106.5,-6.0091223e-07,2.4018438e-06,0.3925918
